# Experiment: 8s_kinematic
"# Description: Baseline (Stage1→kinematic, 8s)"
# Reward change: v3 baseline
# Box type: kinematic
# X axis: trainer_timestep (1 timestep = 4096 env steps)
# Y axis: see column headers
trainer_timestep,progress_pct,Total_reward_mean,overlap_ratio,r_success,xy_err
136696,56.0,11288.4755859375,0.14176976680755615,0.04107183590531349,0.2418498694896698
139137,57.0,10946.6640625,0.138145312666893,0.03867143392562866,0.25542697310447693
141578,58.0,11203.173828125,0.13827373087406158,0.03966660052537918,0.24731990694999695
144019,59.0,11657.763671875,0.1526441127061844,0.04713284224271774,0.237666055560112
146460,60.0,11072.3291015625,0.15652915835380554,0.0477929525077343,0.23862922191619873
148901,61.0,11288.8623046875,0.163163959980011,0.050873465836048126,0.24097511172294617
151342,62.0,11315.3134765625,0.17154641449451447,0.05523919314146042,0.24278897047042847
153783,63.0,11184.2685546875,0.16560399532318115,0.04915817826986313,0.2292529046535492
156224,64.0,11546.5029296875,0.15974168479442596,0.043587252497673035,0.23882152140140533
158665,65.0,11781.14453125,0.16058044135570526,0.04306216537952423,0.2428603321313858
161106,66.0,10953.388671875,0.1530933380126953,0.03923653066158295,0.2592126131057739
163547,67.0,11202.8017578125,0.1532229483127594,0.039196521043777466,0.2555643618106842
165988,68.0,11540.9892578125,0.15453000366687775,0.03997164964675903,0.24675285816192627
168429,69.0,10935.619140625,0.1352398693561554,0.03175528347492218,0.23650777339935303
170870,70.0,11877.33203125,0.14277034997940063,0.034425728023052216,0.2244734764099121
173311,71.0,11791.91015625,0.1508437991142273,0.039016492664813995,0.24241843819618225
175752,72.0,11019.9931640625,0.14843960106372833,0.04006166756153107,0.3151230812072754
178193,73.0,10187.6357421875,0.1426863670349121,0.039491571485996246,0.35098740458488464
180634,74.0,10273.8896484375,0.15868328511714935,0.04390730708837509,0.2977129817008972
183075,75.0,10474.8388671875,0.16009972989559174,0.04602766036987305,0.34885385632514954
185516,76.0,10497.8154296875,0.15853025019168854,0.046337708830833435,0.350116491317749
187957,77.0,9608.1005859375,0.15215034782886505,0.04492747411131859,0.34699246287345886
190398,78.0,9466.255859375,0.14710503816604614,0.04270210489630699,0.31813305616378784
192839,79.0,9768.1279296875,0.14868731796741486,0.04275711625814438,0.34483349323272705
195280,80.0,9894.6826171875,0.15135999023914337,0.044962480664253235,0.34363922476768494
197721,81.0,9570.6787109375,0.14983819425106049,0.04550257325172424,0.40947747230529785
200162,82.0,8885.6064453125,0.14572282135486603,0.04299715533852577,0.39372140169143677
202603,83.0,9656.783203125,0.15851394832134247,0.049088168889284134,0.31305742263793945
205044,84.0,10041.3603515625,0.1663491278886795,0.05162359029054642,0.27445992827415466
207485,85.0,10326.984375,0.17325197160243988,0.05487913265824318,0.2914845943450928
209926,86.0,10886.7314453125,0.17014963924884796,0.05138855054974556,0.2972620129585266
212367,87.0,11262.6103515625,0.17365826666355133,0.05530420318245888,0.2873848080635071
214808,88.0,11014.666015625,0.15992124378681183,0.049893300980329514,0.3236280083656311
217249,89.0,10374.654296875,0.15251311659812927,0.04611267149448395,0.3020017445087433
219690,90.0,10355.015625,0.14747709035873413,0.044527407735586166,0.29493433237075806
222131,91.0,10070.224609375,0.14970141649246216,0.047277867794036865,0.3521932065486908
224572,92.0,9810.6357421875,0.15088599920272827,0.04812800884246826,0.3579990565776825
227013,93.0,9551.11328125,0.13833190500736237,0.04445239529013634,0.3466441333293915
229454,94.0,9167.0439453125,0.12410728633403778,0.037651266902685165,0.38998711109161377
