# Experiment: dynamic_v6_xy_overhead
# Description: xy_overhead on r_approach_z + r_z
# Reward change: +xy_overhead gate (both r_z)
# Box type: dynamic
# X axis: trainer_timestep (1 timestep = 4096 env steps)
# Y axis: see column headers
trainer_timestep,progress_pct,Total_reward_mean,overlap_ratio,r_success,xy_err
4882,1.0,2757.792236328125,0.019617754966020584,0.0034430730156600475,173.78030395507812
9764,2.0,2760.22412109375,0.015520868822932243,0.0022803794126957655,43.066036224365234
14646,3.0,3335.999267578125,0.0208074152469635,0.0027054501697421074,43.45805358886719
19528,4.0,4073.17431640625,0.02613324299454689,0.0033305541146546602,48.498653411865234
24410,5.0,3775.200439453125,0.0209637563675642,0.002047840738669038,54.39498519897461
29292,6.0,2501.197021484375,0.009087471291422844,0.0008526418823748827,59.90640640258789
34174,7.0,3377.91064453125,0.01832582615315914,0.001470244606025517,60.46879577636719
39056,8.0,4462.5751953125,0.02934737503528595,0.002805466763675213,52.41581726074219
43938,9.0,4737.73095703125,0.0313701368868351,0.0028554750606417656,46.660614013671875
48820,10.0,4834.279296875,0.032725218683481216,0.0035980986431241035,53.7401123046875
53702,11.0,4146.5517578125,0.02921113930642605,0.0031405226327478886,52.701988220214844
58584,12.0,4439.0029296875,0.03334435075521469,0.0033730613067746162,42.31956100463867
63466,13.0,4719.5625,0.03686091676354408,0.003753124503418803,46.700435638427734
68348,14.0,4679.64990234375,0.036186087876558304,0.003488080343231559,51.171512603759766
73230,15.0,4695.7978515625,0.03557153791189194,0.0035105841234326363,39.81218719482422
78112,16.0,4266.2080078125,0.03230569511651993,0.0029654933605343103,44.02067947387695
82994,17.0,3994.061767578125,0.03073165938258171,0.002995498478412628,35.357872009277344
87876,18.0,4563.12060546875,0.03507165238261223,0.00394815718755126,43.08857345581055
92758,19.0,4664.74560546875,0.0388096421957016,0.005165859591215849,34.21084976196289
97640,20.0,4495.4697265625,0.036308467388153076,0.005068343598395586,50.70842361450195
102522,21.0,4700.81005859375,0.03946954756975174,0.006076010875403881,54.492488861083984
107404,22.0,4987.06982421875,0.042002175003290176,0.006771126762032509,46.59739685058594
112286,23.0,5241.89794921875,0.043173227459192276,0.007636270485818386,42.543487548828125
117168,24.0,4148.71142578125,0.03304528445005417,0.004535754676908255,52.61702346801758
122050,25.0,3470.1455078125,0.026057522743940353,0.0034330713097006083,44.666038513183594
126932,26.0,4718.6513671875,0.04042796045541763,0.0050658429972827435,44.04136276245117
131814,27.0,4483.9052734375,0.037686433643102646,0.0037731279153376818,42.513572692871094
136696,28.0,4558.0712890625,0.03492225706577301,0.0034455733839422464,44.25657653808594
141578,29.0,5334.87548828125,0.04891864210367203,0.005825969390571117,50.172855377197266
146460,30.0,5533.6689453125,0.046041086316108704,0.005813467316329479,48.09892272949219
151342,31.0,4856.08349609375,0.03792313486337662,0.004193197935819626,57.311458587646484
156224,32.0,4281.03173828125,0.03655504062771797,0.0028279705438762903,49.3055419921875
161106,33.0,4321.31396484375,0.03835432976484299,0.003303049597889185,38.379676818847656
165988,34.0,4082.48828125,0.039178140461444855,0.003930653911083937,45.6826171875
170870,35.0,4977.13037109375,0.04789008945226669,0.005915984511375427,42.79016876220703
175752,36.0,4870.4228515625,0.04786582291126251,0.005705949384719133,36.65468978881836
180634,37.0,4978.32568359375,0.05288839712738991,0.007423735223710537,22.389455795288086
185516,38.0,4395.90380859375,0.04393133893609047,0.004920818842947483,21.086694717407227
190398,39.0,3907.010009765625,0.04022109881043434,0.0040381718426942825,20.240203857421875
195280,40.0,3692.156005859375,0.03754143416881561,0.0034305709414184093,20.782917022705078
200162,41.0,3919.793212890625,0.04141513630747795,0.0037781286519020796,23.876911163330078
205044,42.0,3906.337646484375,0.03980180621147156,0.003863142803311348,22.201053619384766
209926,43.0,4256.9443359375,0.0448882095515728,0.004715784918516874,19.431209564208984
